bedrooms,bathrooms,toilets,parking spaces,type,town,state,price
4.0,5.0,5.0,6.0,detached duplex,Lugbe District,Abuja,60000000.0
4.0,5.0,5.0,5.0,terraced duplex,Katampe,Abuja,110000000.0
5.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,175000000.0
4.0,6.0,5.0,4.0,semi-detached duplex,Ajah,Lagos,65000000.0
3.0,3.0,4.0,2.0,terraced duplex,Ikeja,Lagos,100000000.0
6.0,5.0,6.0,6.0,semi-detached duplex,Lekki,Lagos,380000000.0
4.0,4.0,5.0,6.0,semi-detached duplex,Victoria Island (VI),Lagos,220000000.0
4.0,4.0,5.0,3.0,terraced duplex,Mabushi,Abuja,150000000.0
6.0,6.0,6.0,8.0,detached duplex,Ikorodu,Lagos,65000000.0
4.0,6.0,5.0,6.0,semi-detached bungalow,Ajah,Lagos,45000000.0
5.0,5.0,6.0,3.0,terraced duplex,Wuye,Abuja,130000000.0
3.0,4.0,4.0,3.0,terraced duplex,Victoria Island (VI),Lagos,185000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,165000000.0
4.0,4.0,5.0,4.0,detached duplex,Port Harcourt,Rivers,40000000.0
5.0,5.0,6.0,6.0,semi-detached duplex,Lekki,Lagos,290000000.0
3.0,3.0,3.0,10.0,block of flats,Ikotun,Lagos,42000000.0
4.0,5.0,5.0,6.0,terraced duplex,Lekki,Lagos,100000000.0
4.0,5.0,6.0,2.0,terraced duplex,Lekki,Lagos,140000000.0
5.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,275000000.0
3.0,3.0,4.0,2.0,block of flats,Lekki,Lagos,45000000.0
5.0,5.0,6.0,10.0,detached duplex,Ajah,Lagos,95000000.0
4.0,4.0,5.0,6.0,terraced duplex,Jabi,Abuja,130000000.0
5.0,5.0,6.0,4.0,terraced duplex,Katampe,Abuja,80000000.0
5.0,6.0,6.0,3.0,semi-detached duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,6.0,detached duplex,Lekki,Lagos,200000000.0
3.0,4.0,4.0,3.0,terraced duplex,Lekki,Lagos,120000000.0
4.0,4.0,4.0,4.0,semi-detached duplex,Victoria Island (VI),Lagos,170000000.0
3.0,3.0,4.0,4.0,semi-detached duplex,Lekki,Lagos,300000000.0
6.0,5.0,6.0,4.0,block of flats,Ikorodu,Lagos,27000000.0
6.0,6.0,7.0,10.0,detached duplex,Lekki,Lagos,290000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,270000000.0
5.0,5.0,8.0,10.0,detached duplex,Lekki,Lagos,290000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,240000000.0
5.0,5.0,7.0,10.0,detached duplex,Lekki,Lagos,320000000.0
4.0,4.0,5.0,3.0,terraced duplex,Guzape District,Abuja,80000000.0
4.0,4.0,5.0,4.0,terraced duplex,Ikeja,Lagos,120000000.0
3.0,3.0,4.0,4.0,detached bungalow,Idu Industrial,Abuja,4000000.0
4.0,4.0,5.0,6.0,detached duplex,Mabushi,Abuja,122000000.0
4.0,5.0,5.0,8.0,detached duplex,Ajah,Lagos,75000000.0
4.0,4.0,5.0,4.0,detached duplex,Lekki,Lagos,380000000.0
4.0,4.0,5.0,3.0,terraced duplex,Wuse,Abuja,100000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,131000000.0
3.0,3.0,4.0,3.0,terraced duplex,Victoria Island (VI),Lagos,190000000.0
5.0,5.0,6.0,3.0,terraced duplex,Ajah,Lagos,100000000.0
4.0,4.0,5.0,6.0,semi-detached duplex,Wuye,Abuja,150000000.0
6.0,6.0,7.0,5.0,detached duplex,Gbagada,Lagos,120000000.0
3.0,3.0,4.0,3.0,block of flats,Apo,Abuja,42500000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Ajah,Lagos,63000000.0
5.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,270000000.0
5.0,5.0,6.0,7.0,detached duplex,Ikeja,Lagos,130000000.0
5.0,6.0,6.0,6.0,detached duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Victoria Island (VI),Lagos,235000000.0
4.0,4.0,5.0,4.0,terraced duplex,Ajah,Lagos,53000000.0
4.0,4.0,5.0,2.0,terraced bungalow,Ajah,Lagos,45000000.0
6.0,6.0,7.0,8.0,semi-detached duplex,Guzape District,Abuja,350000000.0
4.0,5.0,6.0,3.0,semi-detached duplex,Ajah,Lagos,50000000.0
3.0,3.0,4.0,8.0,detached bungalow,Ijede,Lagos,13000000.0
4.0,4.0,5.0,6.0,semi-detached duplex,Lekki,Lagos,78000000.0
3.0,3.0,4.0,2.0,terraced duplex,Ikoyi,Lagos,130000000.0
4.0,5.0,5.0,5.0,detached duplex,Guzape District,Abuja,220000000.0
4.0,4.0,5.0,6.0,detached duplex,Lekki,Lagos,77000000.0
5.0,5.0,6.0,8.0,detached duplex,Jahi,Abuja,230000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Gbagada,Lagos,80000000.0
4.0,4.0,5.0,4.0,terraced duplex,Ikoyi,Lagos,300000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Apo,Abuja,82000000.0
3.0,4.0,4.0,6.0,detached bungalow,Lugbe District,Abuja,35000000.0
4.0,5.0,5.0,5.0,terraced duplex,Guzape District,Abuja,60000000.0
5.0,5.0,6.0,5.0,detached duplex,Ikeja,Lagos,240000000.0
5.0,5.0,6.0,3.0,detached duplex,Victoria Island (VI),Lagos,300000000.0
5.0,6.0,6.0,8.0,detached duplex,Isolo,Lagos,130000000.0
5.0,4.0,4.0,6.0,detached duplex,Victoria Island (VI),Lagos,350000000.0
3.0,3.0,3.0,3.0,semi-detached bungalow,Ajah,Lagos,20000000.0
4.0,4.0,5.0,3.0,terraced duplex,Jabi,Abuja,170000000.0
4.0,5.0,6.0,3.0,terraced duplex,Lekki,Lagos,120000000.0
5.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,90000000.0
4.0,5.0,6.0,2.0,terraced duplex,Lekki,Lagos,75000000.0
5.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,185000000.0
4.0,5.0,6.0,5.0,terraced duplex,Ikoyi,Lagos,185000000.0
5.0,5.0,6.0,7.0,detached duplex,Katampe,Abuja,260000000.0
3.0,3.0,4.0,10.0,block of flats,Isolo,Lagos,125000000.0
5.0,5.0,5.0,6.0,detached duplex,Maitama District,Abuja,350000000.0
4.0,5.0,5.0,4.0,detached duplex,Ikoyi,Lagos,200000000.0
5.0,5.0,6.0,6.0,semi-detached duplex,Lekki,Lagos,310000000.0
6.0,6.0,7.0,8.0,detached duplex,Apo,Abuja,170000000.0
4.0,4.0,5.0,4.0,detached duplex,Ogudu,Lagos,100000000.0
3.0,3.0,4.0,10.0,block of flats,Isolo,Lagos,120000000.0
4.0,4.0,5.0,3.0,terraced duplex,Life Camp,Abuja,67500000.0
3.0,3.0,4.0,3.0,detached bungalow,Mowe Town,Ogun,23000000.0
4.0,4.0,4.0,5.0,detached bungalow,Ikorodu,Lagos,9500000.0
4.0,4.0,5.0,4.0,terraced duplex,Wuye,Abuja,80000000.0
4.0,4.0,5.0,5.0,detached duplex,Mabushi,Abuja,140000000.0
5.0,5.0,6.0,5.0,detached duplex,Jahi,Abuja,150000000.0
4.0,4.0,5.0,7.0,detached duplex,Apo,Abuja,85000000.0
3.0,3.0,4.0,2.0,block of flats,Ajah,Lagos,32000000.0
4.0,5.0,5.0,6.0,semi-detached duplex,Victoria Island (VI),Lagos,180000000.0
5.0,5.0,6.0,4.0,semi-detached duplex,Gbagada,Lagos,130000000.0
3.0,3.0,3.0,3.0,detached duplex,Ajah,Lagos,38000000.0
3.0,3.0,4.0,5.0,detached duplex,Ajah,Lagos,120000000.0
4.0,5.0,5.0,2.0,terraced duplex,Isheri North,Ogun,40000000.0
4.0,3.0,3.0,3.0,block of flats,Lekki,Lagos,40000000.0
4.0,4.0,5.0,3.0,terraced duplex,Wuse,Abuja,70000000.0
4.0,6.0,6.0,3.0,semi-detached duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,4.0,detached duplex,Port Harcourt,Rivers,100000000.0
4.0,3.0,4.0,4.0,detached bungalow,Port Harcourt,Rivers,40000000.0
4.0,5.0,6.0,6.0,detached duplex,Port Harcourt,Rivers,75000000.0
3.0,3.0,3.0,4.0,block of flats,Port Harcourt,Rivers,32000000.0
4.0,4.0,5.0,10.0,terraced duplex,Enugu,Enugu,120000000.0
5.0,5.0,6.0,4.0,terraced duplex,Lekki,Lagos,135000000.0
4.0,5.0,5.0,4.0,terraced duplex,Guzape District,Abuja,100000000.0
5.0,5.0,6.0,3.0,semi-detached duplex,Gwarinpa,Abuja,120000000.0
5.0,5.0,6.0,6.0,detached duplex,Ajah,Lagos,200000000.0
4.0,4.0,5.0,3.0,terraced duplex,Guzape District,Abuja,100000000.0
4.0,4.0,5.0,8.0,detached duplex,Isolo,Lagos,65000000.0
4.0,4.0,5.0,7.0,detached duplex,Isolo,Lagos,65000000.0
5.0,6.0,7.0,5.0,detached duplex,Ajah,Lagos,120000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,112000000.0
4.0,4.0,5.0,10.0,detached duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,10.0,semi-detached duplex,Lekki,Lagos,85000000.0
6.0,6.0,7.0,6.0,detached duplex,Apo,Abuja,130000000.0
5.0,5.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,92000000.0
4.0,3.0,4.0,2.0,semi-detached duplex,Ikeja,Lagos,60000000.0
4.0,5.0,5.0,4.0,detached duplex,Ajah,Lagos,65000000.0
4.0,6.0,6.0,8.0,detached duplex,Lugbe District,Abuja,95000000.0
4.0,4.0,5.0,8.0,detached duplex,Lekki,Lagos,390000000.0
5.0,5.0,6.0,3.0,detached duplex,Ikoyi,Lagos,400000000.0
3.0,3.0,5.0,2.0,terraced duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,terraced duplex,Wuye,Abuja,155000000.0
5.0,5.0,6.0,4.0,detached duplex,Guzape District,Abuja,170000000.0
4.0,4.0,4.0,3.0,terraced duplex,Life Camp,Abuja,48000000.0
3.0,3.0,4.0,2.0,terraced duplex,Yaba,Lagos,78000000.0
4.0,4.0,5.0,3.0,terraced duplex,Apo,Abuja,65000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Apo,Abuja,78500000.0
5.0,5.0,6.0,4.0,detached duplex,Apo,Abuja,110000000.0
5.0,5.0,7.0,6.0,detached duplex,Lekki,Lagos,300000000.0
5.0,6.0,7.0,8.0,detached duplex,Lekki,Lagos,140000000.0
4.0,4.0,4.0,2.0,detached duplex,Lugbe District,Abuja,50000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Lekki,Lagos,73000000.0
4.0,4.0,4.0,4.0,semi-detached duplex,Ajah,Lagos,40000000.0
5.0,5.0,6.0,7.0,detached duplex,Lugbe District,Abuja,250000000.0
4.0,4.0,4.0,3.0,block of flats,Lekki,Lagos,95000000.0
4.0,4.0,5.0,10.0,detached bungalow,Magboro,Ogun,40000000.0
4.0,4.0,5.0,4.0,terraced duplex,Asokoro District,Abuja,180000000.0
3.0,4.0,5.0,2.0,block of flats,Lekki,Lagos,80000000.0
3.0,3.0,4.0,3.0,detached bungalow,Ibeju Lekki,Lagos,23000000.0
3.0,3.0,4.0,4.0,block of flats,Lekki,Lagos,42000000.0
4.0,4.0,5.0,2.0,terraced duplex,Victoria Island (VI),Lagos,170000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,5.0,terraced duplex,Lekki,Lagos,51000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,175000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,125000000.0
3.0,3.0,4.0,5.0,terraced duplex,Victoria Island (VI),Lagos,185000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,165000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,92000000.0
4.0,4.0,5.0,3.0,terraced duplex,Victoria Island (VI),Lagos,280000000.0
4.0,4.0,5.0,10.0,terraced duplex,Victoria Island (VI),Lagos,300000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,110000000.0
4.0,4.0,6.0,10.0,detached duplex,Lekki,Lagos,105000000.0
5.0,5.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,10.0,semi-detached duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,7.0,detached duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,98000000.0
4.0,4.0,5.0,2.0,detached duplex,Lekki,Lagos,49000000.0
4.0,4.0,5.0,3.0,semi-detached bungalow,Lekki,Lagos,63000000.0
3.0,3.0,4.0,5.0,detached bungalow,Karshi,Abuja,17000000.0
4.0,4.0,4.0,8.0,detached duplex,Lekki,Lagos,65000000.0
4.0,6.0,6.0,6.0,semi-detached duplex,Lekki,Lagos,210000000.0
5.0,5.0,6.0,7.0,detached duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,140000000.0
3.0,3.0,4.0,4.0,detached duplex,Lekki,Lagos,120000000.0
5.0,5.0,4.0,10.0,detached duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,10.0,detached duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,8.0,detached duplex,Lekki,Lagos,80000000.0
4.0,5.0,5.0,3.0,terraced duplex,Lekki,Lagos,58000000.0
4.0,5.0,4.0,3.0,terraced duplex,Jabi,Abuja,140000000.0
4.0,4.0,5.0,3.0,terraced duplex,Katampe,Abuja,55000000.0
3.0,3.0,4.0,6.0,detached bungalow,Wuse,Abuja,280000000.0
3.0,3.0,3.0,3.0,detached bungalow,Ojodu,Lagos,17000000.0
4.0,4.0,5.0,3.0,terraced duplex,Wuye,Abuja,75000000.0
4.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,82000000.0
5.0,5.0,6.0,3.0,terraced duplex,Ikoyi,Lagos,380000000.0
3.0,3.0,4.0,2.0,terraced duplex,Ikeja,Lagos,60000000.0
5.0,6.0,6.0,5.0,detached duplex,Ikeja,Lagos,150000000.0
3.0,3.0,4.0,10.0,detached bungalow,Lugbe District,Abuja,40000000.0
3.0,3.0,4.0,6.0,detached bungalow,Lugbe District,Abuja,40000000.0
4.0,5.0,6.0,8.0,semi-detached duplex,Guzape District,Abuja,84600000.0
4.0,4.0,5.0,8.0,semi-detached duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,5.0,detached duplex,Lekki,Lagos,68000000.0
3.0,4.0,4.0,9.0,detached bungalow,Mbora (Nbora),Abuja,60000000.0
4.0,4.0,5.0,4.0,semi-detached bungalow,Ibeju Lekki,Lagos,45000000.0
4.0,4.0,5.0,3.0,terraced duplex,Victoria Island (VI),Lagos,300000000.0
3.0,3.0,3.0,8.0,block of flats,Alimosho,Lagos,38000000.0
4.0,4.0,4.0,5.0,block of flats,Surulere,Lagos,65000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,72000000.0
3.0,3.0,4.0,3.0,block of flats,Lekki,Lagos,29000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,46000000.0
4.0,4.0,5.0,5.0,semi-detached duplex,Katampe,Abuja,350000000.0
5.0,5.0,5.0,5.0,detached duplex,Lekki,Lagos,95000000.0
4.0,4.0,4.0,3.0,semi-detached duplex,Ikeja,Lagos,50000000.0
4.0,4.0,5.0,2.0,terraced bungalow,Lekki,Lagos,58000000.0
4.0,4.0,5.0,8.0,detached duplex,Ibeju Lekki,Lagos,46000000.0
4.0,4.0,5.0,10.0,detached bungalow,Ikorodu,Lagos,7500000.0
4.0,4.0,5.0,4.0,detached duplex,Maryland,Lagos,50000000.0
3.0,3.0,4.0,5.0,terraced duplex,Katampe,Abuja,115000000.0
4.0,4.0,5.0,2.0,detached duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,5.0,terraced duplex,Katampe,Abuja,110000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,79500000.0
4.0,4.0,5.0,5.0,detached duplex,Lekki,Lagos,230000000.0
4.0,4.0,5.0,3.0,detached duplex,Victoria Island (VI),Lagos,200000000.0
5.0,5.0,6.0,6.0,detached duplex,Port Harcourt,Rivers,250000000.0
4.0,4.0,5.0,5.0,detached bungalow,Mowe Town,Ogun,12000000.0
5.0,5.0,5.0,3.0,semi-detached bungalow,Ayobo,Lagos,8000000.0
4.0,4.0,5.0,6.0,semi-detached duplex,Lekki,Lagos,110000000.0
3.0,4.0,4.0,5.0,semi-detached bungalow,Lekki,Lagos,26000000.0
5.0,5.0,5.0,4.0,detached bungalow,Ajah,Lagos,35000000.0
4.0,5.0,6.0,3.0,detached duplex,Ajah,Lagos,54000000.0
3.0,4.0,5.0,6.0,detached duplex,Ajah,Lagos,38000000.0
5.0,6.0,7.0,8.0,detached duplex,Ajah,Lagos,92000000.0
3.0,3.0,2.0,2.0,detached bungalow,Ajah,Lagos,23000000.0
4.0,5.0,5.0,4.0,semi-detached duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,5.0,detached duplex,Ikeja,Lagos,175000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,3.0,detached duplex,Ibeju Lekki,Lagos,27000000.0
5.0,5.0,6.0,5.0,detached duplex,Ikeja,Lagos,185000000.0
6.0,6.0,7.0,3.0,terraced duplex,Wuye,Abuja,110000000.0
5.0,5.0,6.0,3.0,semi-detached duplex,Durumi,Abuja,135000000.0
3.0,3.0,4.0,3.0,terraced duplex,Lekki,Lagos,34000000.0
4.0,3.0,4.0,4.0,detached duplex,Lekki,Lagos,82000000.0
4.0,4.0,5.0,2.0,terraced duplex,Ikoyi,Lagos,175000000.0
4.0,5.0,5.0,3.0,detached duplex,Alimosho,Lagos,75000000.0
5.0,5.0,6.0,4.0,terraced duplex,Lekki,Lagos,110000000.0
4.0,5.0,6.0,3.0,semi-detached duplex,Ajah,Lagos,62000000.0
5.0,6.0,7.0,5.0,detached duplex,Isheri North,Lagos,80000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Ajah,Lagos,76000000.0
4.0,5.0,5.0,2.0,terraced duplex,Lekki,Lagos,56000000.0
3.0,4.0,4.0,2.0,terraced duplex,Lekki,Lagos,46000000.0
4.0,5.0,5.0,9.0,detached duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,6.0,detached duplex,Lekki,Lagos,165000000.0
4.0,4.0,5.0,3.0,detached duplex,Ajah,Lagos,68000000.0
4.0,5.0,5.0,3.0,semi-detached duplex,Magboro,Ogun,23500000.0
4.0,4.0,5.0,3.0,terraced duplex,Life Camp,Abuja,130000000.0
4.0,6.0,6.0,9.0,detached duplex,Lekki,Lagos,150000000.0
6.0,6.0,7.0,8.0,detached duplex,Gwarinpa,Abuja,175000000.0
4.0,4.0,5.0,3.0,terraced duplex,Victoria Island (VI),Lagos,240000000.0
4.0,5.0,5.0,2.0,terraced duplex,Victoria Island (VI),Lagos,185000000.0
4.0,5.0,5.0,6.0,detached duplex,Victoria Island (VI),Lagos,250000000.0
5.0,5.0,7.0,5.0,detached duplex,Lekki,Lagos,120000000.0
3.0,4.0,5.0,2.0,terraced duplex,Ajah,Lagos,37000000.0
5.0,6.0,7.0,5.0,detached duplex,Agege,Lagos,70000000.0
5.0,6.0,6.0,9.0,detached duplex,Ajah,Lagos,140000000.0
5.0,5.0,6.0,7.0,detached duplex,Guzape District,Abuja,240000000.0
5.0,5.0,5.0,3.0,semi-detached bungalow,Udu,Delta,16000000.0
5.0,5.0,5.0,10.0,detached bungalow,Ikorodu,Lagos,17000000.0
3.0,3.0,4.0,6.0,detached bungalow,Ikorodu,Lagos,30000000.0
4.0,4.0,5.0,8.0,detached duplex,Ajah,Lagos,100000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Karsana,Abuja,40500000.0
3.0,3.0,4.0,3.0,detached duplex,Lekki,Lagos,120000000.0
3.0,3.0,3.0,4.0,block of flats,Port Harcourt,Rivers,50000000.0
4.0,4.0,5.0,7.0,terraced duplex,Ikeja,Lagos,350000000.0
3.0,4.0,4.0,3.0,terraced duplex,Victoria Island (VI),Lagos,130000000.0
5.0,5.0,6.0,4.0,detached duplex,Ikoyi,Lagos,370000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,51000000.0
4.0,4.0,5.0,5.0,detached duplex,Lekki,Lagos,295000000.0
5.0,5.0,5.0,6.0,detached duplex,Lekki,Lagos,220000000.0
4.0,5.0,5.0,3.0,terraced duplex,Ikoyi,Lagos,200000000.0
5.0,5.0,6.0,6.0,semi-detached duplex,Ikeja,Lagos,190000000.0
4.0,4.0,5.0,3.0,terraced duplex,Life Camp,Abuja,72000000.0
5.0,5.0,6.0,4.0,detached duplex,Ajah,Lagos,140000000.0
3.0,3.0,4.0,4.0,terraced duplex,Life Camp,Abuja,50000000.0
4.0,4.0,4.0,3.0,detached duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,5.0,detached duplex,Ajah,Lagos,79000000.0
3.0,3.0,4.0,4.0,terraced duplex,Victoria Island (VI),Lagos,190000000.0
5.0,5.0,6.0,7.0,detached duplex,Gaduwa,Abuja,85000000.0
4.0,4.0,5.0,3.0,terraced duplex,Apo,Abuja,75000000.0
5.0,5.0,5.0,5.0,semi-detached duplex,Lekki,Lagos,170000000.0
4.0,5.0,5.0,5.0,detached duplex,Lekki,Lagos,230000000.0
3.0,4.0,4.0,10.0,terraced duplex,Lekki,Lagos,45000000.0
5.0,5.0,6.0,3.0,terraced duplex,Lekki,Lagos,58000000.0
4.0,4.0,5.0,5.0,detached duplex,Magodo,Lagos,160000000.0
4.0,4.0,4.0,3.0,terraced duplex,Victoria Island (VI),Lagos,145000000.0
4.0,4.0,5.0,6.0,detached bungalow,Port Harcourt,Rivers,45000000.0
3.0,4.0,4.0,4.0,semi-detached duplex,Ibeju Lekki,Lagos,37000000.0
3.0,3.0,3.0,3.0,detached bungalow,Mowe Ofada,Ogun,25000000.0
3.0,3.0,4.0,3.0,semi-detached bungalow,Ipaja,Lagos,15000000.0
4.0,4.0,5.0,8.0,detached duplex,Port Harcourt,Rivers,120000000.0
4.0,4.0,5.0,5.0,detached bungalow,Port Harcourt,Rivers,36000000.0
4.0,4.0,5.0,10.0,detached duplex,Port Harcourt,Rivers,60000000.0
3.0,3.0,4.0,10.0,block of flats,Ikorodu,Lagos,30000000.0
4.0,5.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,42000000.0
5.0,6.0,7.0,4.0,semi-detached duplex,Ajah,Lagos,80000000.0
4.0,4.0,5.0,6.0,detached duplex,Port Harcourt,Rivers,40000000.0
4.0,4.0,5.0,4.0,detached bungalow,Port Harcourt,Rivers,19000000.0
4.0,5.0,5.0,2.0,terraced duplex,Lekki,Lagos,64000000.0
5.0,6.0,7.0,6.0,detached duplex,Lekki,Lagos,120000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,56000000.0
4.0,5.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,60000000.0
4.0,5.0,6.0,3.0,semi-detached duplex,Lekki,Lagos,55000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Ajah,Lagos,52000000.0
3.0,4.0,4.0,2.0,terraced duplex,Lekki,Lagos,40000000.0
5.0,6.0,6.0,8.0,detached duplex,Lekki,Lagos,120000000.0
4.0,5.0,6.0,3.0,terraced duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,3.0,terraced duplex,Victoria Island (VI),Lagos,130000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,69500000.0
5.0,5.0,7.0,5.0,detached duplex,Isheri North,Lagos,75000000.0
4.0,4.0,5.0,4.0,terraced duplex,Gudu,Abuja,70000000.0
5.0,4.0,4.0,4.0,terraced duplex,Lekki,Lagos,110000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,79000000.0
4.0,4.0,4.0,4.0,semi-detached duplex,Victoria Island (VI),Lagos,130000000.0
4.0,5.0,6.0,2.0,detached duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,8.0,terraced duplex,Ajah,Lagos,100000000.0
3.0,3.0,4.0,4.0,detached bungalow,Ajah,Lagos,47000000.0
4.0,4.0,4.0,4.0,detached duplex,Gbagada,Lagos,90000000.0
5.0,6.0,6.0,6.0,detached duplex,Asokoro District,Abuja,330000000.0
4.0,5.0,5.0,6.0,detached duplex,Kubwa,Abuja,40500000.0
4.0,5.0,5.0,3.0,terraced duplex,Gwarinpa,Abuja,75000000.0
5.0,5.0,6.0,6.0,semi-detached duplex,Ajah,Lagos,53000000.0
3.0,3.0,4.0,4.0,semi-detached bungalow,Dakwo,Abuja,30000000.0
5.0,6.0,6.0,8.0,semi-detached duplex,Victoria Island (VI),Lagos,250000000.0
4.0,4.0,5.0,3.0,terraced duplex,Guzape District,Abuja,130000000.0
4.0,4.0,5.0,8.0,detached duplex,Wuse,Abuja,130000000.0
3.0,3.0,4.0,2.0,block of flats,Lekki,Lagos,35000000.0
3.0,3.0,4.0,3.0,detached bungalow,Ibeju Lekki,Lagos,20000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,75000009.0
4.0,4.0,6.0,4.0,detached duplex,Lekki,Lagos,90000000.0
3.0,3.0,4.0,4.0,terraced duplex,Ajah,Lagos,39000000.0
4.0,4.0,5.0,8.0,semi-detached duplex,Lekki,Lagos,50000000.0
5.0,6.0,6.0,6.0,detached duplex,Lekki,Lagos,300000000.0
4.0,6.0,6.0,6.0,semi-detached duplex,Lekki,Lagos,100000000.0
5.0,6.0,6.0,10.0,detached duplex,Lekki,Lagos,400000000.0
4.0,5.0,5.0,8.0,terraced duplex,Amuwo Odofin,Lagos,75000000.0
4.0,4.0,5.0,3.0,terraced duplex,Durumi,Abuja,60000000.0
4.0,4.0,5.0,10.0,terraced duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,3.0,terraced duplex,Durumi,Abuja,80000000.0
4.0,4.0,4.0,4.0,detached duplex,Ikeja,Lagos,125000000.0
4.0,4.0,4.0,2.0,semi-detached duplex,Ikeja,Lagos,95000000.0
6.0,6.0,7.0,3.0,terraced duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,4.0,detached bungalow,Mowe Ofada,Ogun,18500000.0
4.0,5.0,6.0,9.0,detached duplex,Ikorodu,Lagos,55000000.0
4.0,4.0,4.0,4.0,semi-detached duplex,Maryland,Lagos,60000000.0
4.0,6.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,2.0,terraced duplex,Ibeju Lekki,Lagos,32000000.0
3.0,3.0,4.0,4.0,semi-detached bungalow,Lugbe District,Abuja,22000000.0
5.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,390000000.0
4.0,4.0,6.0,3.0,terraced duplex,Lekki,Lagos,57000000.0
3.0,3.0,3.0,3.0,semi-detached duplex,Ibeju Lekki,Lagos,33000000.0
3.0,3.0,4.0,3.0,terraced duplex,Lekki,Lagos,34500000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,360000000.0
4.0,4.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,70000000.0
4.0,6.0,5.0,4.0,terraced duplex,Lekki,Lagos,58000000.0
